RegionID,city_state,latitude,longitude
49751,"Mill Creek, PA",40.436806,-77.931175
27873,"West Pittsburg, PA",40.93284,-80.363396
18718,"Ivyland, PA",40.207886,-75.07267
4106,"Clarks Green, PA",41.498108,-75.69562
18709,"Irvona, PA",40.774506,-78.55336
50631,"Aaronsburg, PA",40.900337,-77.45403
22640,"Utica, PA",41.43561,-79.95728
16944,"Beaver Springs, PA",40.742607,-77.22999
41141,"Sutersville, PA",40.23658,-79.801796
831523,"Fairhope, PA",39.840084,-78.79196
14076,"Tafton, PA",41.404533,-75.18295
31842,"Greeley, PA",41.42004,-74.99553
831668,"West Finley, PA",39.99313,-80.46313
19364,"Midway, PA",40.369236,-80.29284
9899,"Palm, PA",40.428154,-75.53296
5079,"Hartstown, PA",41.55233,-80.3816
15979,"Sugar Notch, PA",41.197025,-75.92825
39070,"Hulmeville, PA",40.143166,-74.911
33455,"Pleasant Gap, PA",40.8675,-77.74297
54737,"Trevorton, PA",40.78132,-76.67309
10427,"Blain, PA",40.338955,-77.51253
13786,"Shade Gap, PA",40.180916,-77.86583
56133,"Mount Cobb, PA",41.413418,-75.49324
55280,"Yeagertown, PA",40.642365,-77.57983
16338,"Topton, PA",40.50343,-75.7013
36048,"North Apollo, PA",40.596176,-79.5556
53518,"New Berlin, PA",40.877514,-76.98661
13020,"North Irwin, PA",40.338486,-79.71154
52067,"Fort Hill, PA",39.830357,-79.27253
14013,"Strabane, PA",40.250904,-80.19784
216627,"Valley View, PA",40.648087,-76.5353
13223,"Paupack, PA",41.396202,-75.19629
35600,"Le Raysville, PA",41.838688,-76.18021
30442,"Bethany, PA",41.613144,-75.28434
19210,"Markleton, PA",39.860634,-79.226974
831525,"Addison, PA",39.7473,-79.3392
47951,"Tatamy, PA",40.741783,-75.25604
10597,"Bryn Athyn, PA",40.1315,-75.06739
214406,"Pennsbury Village, PA",40.428123,-80.10061
20063,"Pringle, PA",41.278137,-75.89714
48674,"Blairs Mills, PA",40.283752,-77.71825
26880,"Russellton, PA",40.6105,-79.8421
25430,"Koppel, PA",40.834232,-80.32229
47834,"Starrucca, PA",41.899807,-75.47073
28549,"Ellsworth, PA",40.112015,-80.01727
26789,"Robertsdale, PA",40.184246,-78.11529
46417,"Marion Heights, PA",40.804253,-76.46495
31075,"Courtdale, PA",41.280083,-75.91214
215089,"Rockhill, PA",40.241646,-77.89972
831660,"Venango, PA",41.399612,-79.77094
52908,"Lawrence, PA",41.001415,-80.350075
832011,"Spruce Creek, PA",40.61002,-78.13379
41077,"Stockdale, PA",40.08341,-79.8481
30169,"Allensville, PA",40.535908,-77.81694
31339,"East Vandergrift, PA",40.59812,-79.56116
216329,"Thornburg, PA",40.43342,-80.086235
8050,"Zieglersville, PA",40.26895,-75.46997
27903,"Westover, PA",40.750305,-78.670876
31475,"Everson, PA",40.091183,-79.58754
12742,"Millheim, PA",40.8909,-77.47666
9005,"Republic, PA",39.966354,-79.8744
47447,"Roscoe, PA",40.079517,-79.8656
51148,"Broad Top, PA",40.2023,-78.14084
11374,"Export, PA",40.418125,-79.6256
832012,"Todd, PA",40.26008,-78.07639
53318,"Milesburg, PA",40.941727,-77.785
4104,"Clarence, PA",41.047737,-77.93541
20066,"Prompton, PA",41.582863,-75.32518
24086,"Clarington, PA",41.33256,-79.12309
30782,"Cassville, PA",40.293133,-78.02695
212801,"Lowber, PA",40.245903,-79.77088
19489,"Mount Gretna, PA",40.246357,-76.47032
38996,"Hiller, PA",40.008396,-79.90165
8596,"Hyde Park, PA",40.632565,-79.58977
9564,"Glendon, PA",40.66621,-75.23601
22348,"New Salem, PA",39.901623,-76.789215
22348,"New Salem, PA",39.901623,-76.789215
30971,"Cokeburg, PA",40.101185,-80.067276
18139,"Ford Cliff, PA",40.76089,-79.535965
45941,"Jenners, PA",40.14313,-79.04281
33199,"Nuremberg, PA",40.93758,-76.1668
17744,"Delaware Water Gap, PA",40.984524,-75.14396
48388,"Weissport, PA",40.828884,-75.7023
22009,"Grapeville, PA",40.324818,-79.6067
13521,"Rillton, PA",40.289238,-79.731155
19390,"Millsboro, PA",39.985302,-79.99366
211840,"Hutchinson, PA",40.777386,-75.12307
31423,"Elrama, PA",40.252014,-79.92505
41869,"Blanchard, PA",41.06415,-77.607834
22429,"Pillow, PA",40.64092,-76.80247
43012,"Sandy Ridge, PA",40.81018,-78.234665
53140,"Manorville, PA",40.787964,-79.52013
831669,"Beallsville, PA",40.06535,-80.02367
13374,"Portland, PA",40.92216,-75.09798
26637,"Providence, RI",41.82399,-71.412834
31093,"Cranston, RI",41.779587,-71.43668
6443,"Pawtucket, RI",41.878952,-71.38212
14478,"Warwick, RI",41.699272,-71.45861
4488,"East Providence, RI",41.81941,-71.37626
43575,"Woonsocket, RI",42.002876,-71.514786
11015,"Cumberland, RI",41.966766,-71.43284
51567,"Coventry, RI",41.7001,-71.682846
40069,"North Providence, RI",41.8501,-71.46617
55131,"West Warwick, RI",41.70613,-71.52215
18758,"Johnston, RI",41.83104,-71.54121
47764,"South Kingstown, RI",41.454945,-71.539474
19671,"North Kingstown, RI",41.55143,-71.46939
14847,"Central Falls, RI",41.88737,-71.38765
398547,"Westerly, RI",41.377598,-71.82729
26138,"Newport, RI",41.489983,-71.313774
12389,"Lincoln, RI",41.952923,-71.466385
395591,"Middletown, RI",41.54566,-71.291435
51143,"Bristol, RI",41.677048,-71.26616
10636,"Burrillville, RI",41.969975,-71.69779
33511,"Portsmouth, RI",41.602406,-71.25031
399115,"Tiverton, RI",41.62574,-71.166336
54440,"Smithfield, RI",41.922043,-71.54951
37287,"Barrington, RI",41.740765,-71.308464
38286,"East Greenwich, RI",41.660378,-71.455894
46674,"Narragansett, RI",41.450104,-71.4495
395524,"North Smithfield, RI",41.966766,-71.54951
56738,"Warren, RI",41.73038,-71.28255
399201,"Scituate, RI",41.785114,-71.61104
38720,"Glocester, RI",41.91043,-71.717636
32082,"Hopkinton, RI",41.45944,-71.780304
397305,"Richmond, RI",41.499832,-71.66026
30838,"Charlestown, RI",41.383156,-71.64173
28640,"Exeter, RI",41.57748,-71.53769
27861,"West Greenwich, RI",41.62262,-71.66579
31622,"Foster, RI",41.85371,-71.758125
12095,"Jamestown, RI",41.497047,-71.36728
19186,"Manville, RI",41.969822,-71.47367
32530,"Little Compton, RI",41.51011,-71.171165
37536,"Bradford, RI",41.393642,-71.740875
398956,"New Shoreham, RI",41.17221,-71.557304
4174,"Columbia, SC",34.000755,-81.03523
24960,"Greenville, SC",34.851353,-82.39849
4054,"Charleston, SC",32.788437,-79.93993
27317,"Summerville, SC",33.01867,-80.17627
46666,"Myrtle Beach, SC",33.695644,-78.89004
7191,"Spartanburg, SC",34.949802,-81.932014
13554,"Rock Hill, SC",34.924866,-81.02508
32489,"Lexington, SC",33.898685,-81.275055
6218,"North Charleston, SC",32.854618,-79.97481
3404,"Anderson, SC",34.525833,-82.65296
31612,"Fort Mill, SC",35.00737,-80.945076
40919,"Simpsonville, SC",34.737305,-82.25537
45291,"Florence, SC",34.198444,-79.767166
24965,"Greer, SC",34.938137,-82.22721
12864,"Mount Pleasant, SC",32.794064,-79.86259
41128,"Sumter, SC",33.920437,-80.34147
31023,"Conway, SC",33.836002,-79.04781
3334,"Aiken, SC",33.57232,-81.61821
38272,"Easley, SC",34.826927,-82.5817
17087,"Bluffton, SC",32.23715,-80.86039
38742,"Goose Creek, SC",32.996105,-80.03873
25496,"Lancaster, SC",34.662807,-80.70055
44081,"Beaufort, SC",32.38507,-80.692314
52334,"Greenwood, SC",34.14898,-82.112885
19655,"North Augusta, SC",33.49435,-81.97059
46907,"Orangeburg, SC",33.49182,-80.855644
11561,"Gaffney, SC",35.071793,-81.64982
6008,"Moncks Corner, SC",33.196003,-80.01314
27376,"Taylors, SC",34.913788,-82.292725
4140,"Clover, SC",35.111248,-81.22646
25261,"Irmo, SC",34.08847,-81.18021
42335,"Ladson, SC",32.98573,-80.10981
13776,"Seneca, SC",34.68653,-82.95273
11922,"Hilton Head Island, SC",32.16185,-80.75126
25253,"Inman, SC",35.04784,-82.09061
19933,"Piedmont, SC",34.70234,-82.46457
49509,"Murrells Inlet, SC",33.54748,-79.064
29470,"York, SC",34.96033,-81.16554
5082,"Hartsville, SC",34.374043,-80.0734
14832,"Blythewood, SC",34.214317,-80.973976
49094,"Elgin, SC",34.170982,-80.79425
23360,"Boiling Springs, SC",35.04651,-81.98177
44862,"Darlington, SC",34.36093,-79.943855
52197,"Georgetown, SC",33.439224,-79.334305
24041,"Chapin, SC",34.16598,-81.34982
44415,"Camden, SC",34.24649,-80.60704
7462,"Travelers Rest, SC",34.967617,-82.44346
5657,"Little River, SC",33.87882,-78.63272
28840,"Fountain Inn, SC",34.692528,-82.19879
15345,"Laurens, SC",34.464645,-81.99441
21217,"West Columbia, SC",33.991867,-81.06403
6184,"Newberry, SC",34.326687,-81.58301
34641,"Walterboro, SC",32.902138,-80.66727
4862,"Gaston, SC",33.817097,-81.10093
22123,"Hanahan, SC",32.91389,-80.008835
48084,"Union, SC",34.694168,-81.64279
47914,"Surfside Beach, SC",33.606003,-78.97309
36051,"Pickens, SC",34.88826,-82.71938
3627,"Belton, SC",34.52289,-82.49429
10855,"Clemson, SC",34.685074,-82.83641
37814,"Central, SC",34.725742,-82.7805
37379,"Bennettsville, SC",34.61735,-79.68477
35142,"Chesnee, SC",35.148457,-81.86094
44995,"Duncan, SC",34.937897,-82.14511
22193,"Lugoff, SC",34.22737,-80.68925
32577,"Loris, SC",34.056282,-78.890305
35932,"Pawleys Island, SC",33.429348,-79.12159
35777,"Moore, SC",34.83345,-81.99204
26192,"North Myrtle Beach, SC",33.82784,-78.68003
5625,"Liberty, SC",34.786987,-82.69368
17484,"Clinton, SC",34.47263,-81.88065
33660,"Ridgeland, SC",32.480743,-80.980385
4370,"Dillon, SC",34.40141,-79.38644
46416,"Marion, SC",34.0572,-79.39876
14586,"Westminster, SC",34.664818,-83.09654
25185,"Hopkins, SC",33.90432,-80.87704
28021,"Woodruff, SC",34.73957,-82.03705
37847,"Cheraw, SC",34.697655,-79.8834
27988,"Winnsboro, SC",34.380703,-81.08648
39258,"Kingstree, SC",33.667664,-79.83063
37041,"Abbeville, SC",34.226494,-82.4364
52761,"Kershaw, SC",34.33344,-80.566986
49334,"Forest Acres, SC",34.01932,-80.989815
46304,"Longs, SC",33.938526,-78.733055
7949,"Williamston, SC",34.618446,-82.477905
14144,"Timmonsville, SC",34.13488,-79.93979
8963,"Mauldin, SC",34.77873,-82.31012
26451,"Pendleton, SC",34.65081,-82.78207
32376,"Lake City, SC",33.870995,-79.75535
53081,"Lyman, SC",34.950176,-82.12335
27740,"Walhalla, SC",34.764816,-83.06404
3681,"Bishopville, SC",34.218212,-80.248405
36689,"Blacksburg, SC",35.121243,-81.51592
6763,"Ridgeville, SC",33.09662,-80.31528
42361,"Graniteville, SC",33.563747,-81.80789
8735,"Hardeeville, SC",32.280266,-81.07261
49220,"Gray Court, SC",34.608177,-82.11344
11599,"Gilbert, SC",33.924313,-81.393715
35027,"Cayce, SC",33.96571,-81.07398
29454,"Tega Cay, SC",35.038216,-81.02263
8891,"Manning, SC",33.695232,-80.210785
50731,"Andrews, SC",33.45128,-79.5609
8367,"Campobello, SC",35.11587,-82.14993
10259,"Barnwell, SC",33.2641,-81.41908
16476,"Mullins, SC",34.20606,-79.25599
25175,"Honea Path, SC",34.446503,-82.39151
43766,"Saint Helena Island, SC",32.38686,-80.56066
46150,"Landrum, SC",35.175114,-82.1892
11035,"Dalzell, SC",34.016598,-80.43575
33122,"Ninety Six, SC",34.175125,-82.02401
33548,"Prosperity, SC",34.209866,-81.53386
47540,"Saluda, SC",34.001522,-81.77205
28470,"Edgefield, SC",33.763584,-81.97591
22680,"Swansea, SC",33.73821,-81.09787
25280,"Iva, SC",34.306496,-82.66374
29608,"Saint Matthews, SC",33.664875,-80.77787
47049,"Pelion, SC",33.76257,-81.24455
46955,"Pageland, SC",34.771957,-80.391464
41611,"Wellford, SC",34.95095,-82.10594
47386,"Ridgeway, SC",34.307648,-80.960365
29787,"Roebuck, SC",34.88261,-81.96547
6898,"Saint Stephen, SC",33.404335,-79.921745
8140,"Cowpens, SC",35.016792,-81.80399
36673,"Trenton, SC",33.741657,-81.84234
4838,"Galivants Ferry, SC",34.05615,-79.246544
8630,"Latta, SC",34.337105,-79.43116
32053,"Hodges, SC",34.287617,-82.244286
13659,"Saint George, SC",33.185997,-80.57565
55397,"Bonneau, SC",33.305447,-79.957855
18757,"Johnsonville, SC",33.817944,-79.44923
26927,"Salem, SC",34.889816,-82.97654
21887,"Holly Hill, SC",33.322662,-80.413704
29003,"Marietta, SC",35.02095,-82.50151
55501,"Aynor, SC",33.99989,-79.199486
43042,"Summerton, SC",33.60823,-80.35126
54100,"Rembert, SC",34.095707,-80.53342
21315,"Williston, SC",33.40224,-81.42323
222420,"Oak Grove, SC",33.978252,-81.14885
46461,"Mc Cormick, SC",33.939625,-80.33607
14580,"West Union, SC",34.75995,-83.04294
47832,"Starr, SC",34.377052,-82.69569
40346,"Pinewood, SC",33.740437,-80.46342
33596,"Ravenel, SC",32.763233,-80.2501
45902,"Isle of Palms, SC",32.78677,-79.78803
52464,"Heath Springs, SC",34.592564,-80.676155
37261,"Bamberg, SC",33.213017,-81.016624
14365,"Varnville, SC",32.85047,-81.07922
25333,"Johnston, SC",33.832092,-81.8008
30864,"Chesterfield, SC",34.65006,-80.141785
785453,"Leesville, SC",33.91653,-81.513435
36375,"Yemassee, SC",32.690178,-80.85066
23158,"Blackville, SC",33.355118,-81.27072
51946,"Eutawville, SC",33.394608,-80.34731
26150,"Nichols, SC",34.233776,-79.14865
4077,"Chester, SC",34.68599,-81.15451
9687,"Scranton, SC",33.917664,-79.74396
56993,"Pauline, SC",34.833183,-81.87232
11133,"Donalds, SC",34.37706,-82.34734
56161,"Pacolet, SC",34.899017,-81.761765
6944,"Santee, SC",33.475163,-80.48647
31444,"Enoree, SC",34.656517,-81.965096
19831,"Pamplico, SC",33.995995,-79.57006
26756,"Ridge Spring, SC",33.845478,-81.6619
25821,"McColl, SC",34.66877,-79.54533
12084,"Jackson, SC",33.32542,-81.78789
55909,"Greeleyville, SC",33.580997,-79.98897
22810,"Townville, SC",34.563713,-82.898476
10733,"Cassatt, SC",34.36474,-80.43539
28121,"Cottageville, SC",32.937107,-80.48098
57297,"Ware Shoals, SC",34.398373,-82.24671
46268,"Little Mountain, SC",34.196255,-81.41232
29213,"Port Royal, SC",32.379086,-80.692604
39340,"Lamar, SC",34.16902,-80.062515
10999,"Cross, SC",33.32739,-80.14842
25337,"Jonesville, SC",34.835964,-81.68093
20255,"Round O, SC",32.937115,-80.54093
51539,"Cope, SC",33.377934,-81.00704
51693,"Denmark, SC",33.322655,-81.14233
3656,"Bethune, SC",34.414795,-80.34862
36448,"Six Mile, SC",34.807384,-82.82005
37092,"Allendale, SC",32.9635,-81.340004
29269,"Salters, SC",33.5985,-79.85146
36739,"Catawba, SC",34.852924,-80.91119
55072,"Wedgefield, SC",33.892654,-80.51814
48655,"Cordova, SC",33.435432,-80.92093
41577,"Waterloo, SC",34.351513,-82.05928
49110,"Hollywood, SC",32.734344,-80.24177
49845,"Whitmire, SC",34.502914,-81.611496
38871,"Hampton, SC",32.78618,-81.123726
4773,"Fort Lawn, SC",34.69715,-80.89823
28682,"Great Falls, SC",34.575146,-80.90202
38083,"Cross Hill, SC",34.304848,-81.98289
5045,"Hamer, SC",34.47794,-79.33088
42254,"Elloree, SC",33.530994,-80.57203
34098,"Springdale, SC",33.95932,-81.108986
38808,"Gresham, SC",33.930164,-79.41116
20712,"Summit, SC",33.924866,-81.42205
17134,"Bowman, SC",33.34877,-80.68287
27006,"Seabrook, SC",32.527966,-80.766495
9454,"Ruffin, SC",33.00461,-80.81566
11385,"Fairfax, SC",32.958538,-81.23721
41749,"Windsor, SC",33.48181,-81.51372
12481,"Lynchburg, SC",34.060158,-80.07146
9808,"Coward, SC",33.973217,-79.74701
7142,"South Congaree, SC",33.910984,-81.13565
20445,"Sharon, SC",34.950966,-81.34091
45839,"Huger, SC",33.096558,-79.80341
31498,"Fair Play, SC",34.51121,-82.98543
36711,"Bradley, SC",34.03754,-82.24581
47122,"Pineville, SC",33.428223,-80.02924
35716,"Harleyville, SC",33.214607,-80.447876
50516,"Jefferson, SC",34.649887,-80.38954
20007,"Pomaria, SC",34.26856,-81.41979
47369,"Richburg, SC",34.716393,-81.018936
43142,"Wadmalaw Island, SC",32.67351,-80.17843
44052,"Batesburg-Leesville, SC",33.91014,-81.53732
41305,"Turbeville, SC",33.89097,-80.01899
19025,"Lincolnville, SC",33.010582,-80.15651
31249,"Dorchester, SC",33.07563,-80.34312
9866,"Edisto Beach, SC",32.479355,-80.33482
28234,"Branchville, SC",33.25127,-80.81565
43436,"Awendaw, SC",33.03767,-79.61313
7326,"Sunset, SC",34.97761,-82.79903
21139,"Wallace, SC",34.720158,-79.84145
52148,"Gable, SC",33.82516,-80.109245
5512,"Lake View, SC",34.34572,-79.165596
44403,"Calhoun Falls, SC",34.09234,-82.59569
14356,"Vance, SC",33.433773,-80.42287
32171,"Islandton, SC",32.908936,-80.93501
8311,"Burnettown, SC",33.520336,-81.8606
42035,"Clio, SC",34.579666,-79.54651
50094,"Society Hill, SC",34.512657,-79.8509
53453,"Mountain Rest, SC",34.869263,-83.15322
24535,"Edgemoor, SC",34.8057,-81.01147
37712,"Cameron, SC",33.557655,-80.71453
10716,"Carlisle, SC",34.59292,-81.4626
27132,"Smoaks, SC",33.089607,-80.81399
39695,"Mc Connells, SC",-42.930805,172.86806
36565,"Olanta, SC",33.935436,-79.93257
53509,"Nesmith, SC",33.65792,-79.51518
24116,"Cleveland, SC",35.07234,-82.52734
13968,"Springfield, SC",33.496815,-81.279274
32299,"Kiawah Island, SC",32.60824,-80.084816
57100,"Meggett, SC",32.717957,-80.23899
51022,"Blair, SC",34.42153,-81.39621
16710,"Alcolu, SC",33.75118,-80.21274
15339,"Green Sea, SC",34.12628,-78.975586
13303,"Pine Ridge, SC",33.91043,-81.10454
51429,"Clarks Hill, SC",33.658894,-82.16213
46458,"Mc Bee, SC",33.214138,-96.627304
32748,"Mayesville, SC",33.987656,-80.20813
55342,"Blackstock, SC",34.558475,-81.15231
50090,"Smyrna, SC",35.041965,-81.40943
52317,"Green Pond, SC",34.796463,-82.08437
15570,"Mountville, SC",34.36201,-81.97949
16680,"Adams Run, SC",32.720734,-80.34816
15155,"Eastover, SC",33.877113,-80.69226
56821,"Troy, SC",33.98762,-82.297905
38979,"Hickory Grove, SC",34.98319,-81.41647
42096,"Cades, SC",33.786552,-79.78257
6717,"Reevesville, SC",33.20572,-80.64787
11196,"Early Branch, SC",32.74573,-80.92789
14029,"Sullivans Island, SC",32.278046,-80.918274
5318,"Jamestown, SC",33.286,-79.69257
53701,"Olar, SC",33.180435,-81.18538
13748,"Seabrook Island, SC",32.57713,-80.170654
31376,"Ehrhardt, SC",33.096825,-81.01427
8608,"Lane, SC",33.521553,-79.878685
27365,"Tamassee, SC",34.88037,-83.01959
32918,"Monetta, SC",33.849678,-81.60961
4833,"Gadsden, SC",33.84571,-80.76592
26093,"New Ellenton, SC",33.42153,-81.68567
25405,"Kinards, SC",34.38041,-81.77733
221039,"Eureka Mill, SC",34.717503,-81.198524
17205,"Brunson, SC",32.925438,-81.187325
36192,"Modoc, SC",33.722767,-82.215996
223708,"West Pelzer, SC",34.644836,-82.47013
49327,"Due West, SC",34.333447,-82.3879
18134,"Folly Beach, SC",32.655483,-79.94078
53905,"Pinopolis, SC",33.226707,-80.03718
20458,"Sheldon, SC",32.601856,-80.793
28810,"Joanna, SC",34.412224,-81.81201
11637,"Gloverville, SC",33.52597,-81.83011
40532,"Reidville, SC",34.8629,-82.11427
32550,"Lodge, SC",33.06794,-80.95371
34792,"Westville, SC",34.456818,-80.59896
25318,"Jenkinsville, SC",34.267372,-81.28843
9210,"Salley, SC",33.565704,-81.30344
33573,"Quinby, SC",34.23654,-79.734505
220294,"Briarcliffe Acres, SC",33.786697,-78.74453
222021,"Longcreek, SC",34.841507,-82.547905
18014,"Estill, SC",32.75489,-81.24205
16408,"Startex, SC",34.928673,-82.09653
3476,"Atlantic Beach, SC",33.802563,-78.716774
50228,"Liberty Hill, SC",34.478203,-80.80174
49013,"Hemingway, SC",33.753777,-79.447556
43746,"Wagener, SC",33.65237,-81.36121
7087,"Sioux Falls, SD",43.5476,-96.72936
13444,"Rapid City, SD",44.080605,-103.22802
50635,"Aberdeen, SD",45.46498,-98.487816
34677,"Watertown, SD",44.89921,-97.11529
44331,"Brookings, SD",44.311462,-96.79844
8027,"Yankton, SD",42.871292,-97.3967
56487,"Mitchell, SD",43.70953,-98.025375
13945,"Spearfish, SD",44.490818,-103.85937
6499,"Pierre, SD",44.368366,-100.351135
25222,"Huron, SD",44.36308,-98.214386
7678,"Vermillion, SD",42.779526,-96.9291
34168,"Sturgis, SD",44.41448,-103.50914
35138,"Brandon, SD",43.59093,-96.587456
23792,"Box Elder, SD",44.13336,-103.064606
19155,"Madison, SD",44.006084,-97.11395
5068,"Harrisburg, SD",43.431347,-96.698524
35307,"Belle Fourche, SD",44.673134,-103.85174
44896,"Dell Rapids, SD",43.82315,-96.71271
27381,"Tea, SD",43.44661,-96.83604
49395,"Hartford, SD",43.622593,-96.94588
8544,"Hot Springs, SD",43.431644,-103.474365
25888,"Milbank, SD",45.21913,-96.63562
44826,"Custer, SD",43.67265,-103.51016
44430,"Canton, SD",43.300915,-96.59264
40074,"North Sioux City, SD",42.524685,-96.487236
48543,"Winner, SD",43.376667,-99.85901
28592,"Lead, SD",44.352207,-103.7652
15870,"Mobridge, SD",45.537216,-100.42791
223980,"Blackhawk, SD",44.155087,-103.318596
5602,"Lennox, SD",43.354183,-96.89184
18742,"Jefferson, SD",42.602493,-96.5592
11295,"Elk Point, SD",42.686073,-96.68271
48288,"Volga, SD",44.32358,-96.926445
13463,"Redfield, SD",44.87581,-98.51871
4041,"Chamberlain, SD",43.810818,-99.33018
23290,"Fort Pierre, SD",44.35352,-100.373825
30153,"Alcester, SD",43.021503,-96.63083
25770,"Martin, SD",43.17265,-101.73253
29161,"Platte, SD",43.38694,-98.84453
12967,"New Underwood, SD",44.09332,-102.83628
48381,"Webster, SD",45.33218,-97.52009
24838,"Garretson, SD",43.716145,-96.50267
6421,"Parkston, SD",43.395008,-97.98442
18116,"Flandreau, SD",44.049416,-96.59532
11538,"Freeman, SD",43.352486,-97.43729
45584,"Groton, SD",45.44731,-98.09878
37587,"Britton, SD",45.79162,-97.75094
10365,"Beresford, SD",43.080612,-96.77423
35453,"Gettysburg, SD",45.011646,-99.95567
8424,"Edgemont, SD",43.301083,-103.82548
36539,"Salem, SD",43.724148,-97.388954
57144,"De Smet, SD",44.38747,-97.550354
38995,"Hill City, SD",43.932487,-103.575195
8353,"Colton, SD",43.786835,-96.92732
34104,"Springfield, SD",42.854164,-97.89729
7667,"Valley Springs, SD",43.582474,-96.46782
4006,"Castlewood, SD",44.722744,-97.03007
39636,"Marion, SD",43.42304,-97.26061
27841,"Wessington Springs, SD",44.07916,-98.569534
24087,"Clark, SD",44.86843,-97.74314
43736,"Whitewood, SD",44.46103,-103.639725
43783,"Deadwood, SD",44.374382,-103.72907
32865,"Miller, SD",44.518314,-98.988434
49545,"Parker, SD",43.397484,-97.136444
43487,"Lemmon, SD",45.940834,-102.15932
21509,"Centerville, SD",43.11697,-96.961006
398716,"Summerset, SD",44.17878,-103.33411
37259,"Baltic, SD",43.76046,-96.74041
45726,"Hermosa, SD",43.839867,-103.191376
56084,"Montrose, SD",43.698593,-97.183945
21071,"Viborg, SD",43.170265,-97.08144
52430,"Harrold, SD",44.52422,-99.73913
34808,"White, SD",44.43469,-96.64977
6727,"Renner, SD",43.64557,-96.72783
31520,"Faith, SD",45.022614,-102.0396
32113,"Humboldt, SD",43.645256,-97.073944
45292,"Florence, SD",45.054684,-97.3298
34916,"Worthing, SD",43.329147,-96.762825
36365,"Wall, SD",43.99242,-102.23998
17026,"Big Stone City, SD",45.291634,-96.46284
11300,"Elkton, SD",44.23608,-96.481155
17922,"Egan, SD",43.999138,-96.64893
21719,"Colman, SD",43.98247,-96.8145
37226,"Aurora, SD",43.69634,-98.57224
52457,"Hayti, SD",44.65719,-97.20507
11350,"Ethan, SD",43.54587,-97.983345
26022,"Mount Vernon, SD",43.71054,-98.26036
53727,"Onida, SD",44.70564,-100.065475
43571,"Wentworth, SD",43.997196,-96.964226
37733,"Canistota, SD",43.59776,-97.29062
38319,"Eden, SD",45.616623,-97.419815
21054,"Veblen, SD",45.863014,-97.28759
27361,"Tabor, SD",42.94861,-97.65895
8160,"Chancellor, SD",43.372116,-96.98718
17201,"Bruce, SD",44.438023,-96.89006
29731,"Irene, SD",43.083046,-97.16061
39233,"Keystone, SD",43.895542,-103.41824
35563,"Hurley, SD",43.28304,-97.08922
55009,"Wakonda, SD",43.008327,-97.10672
16204,"Saint Lawrence, SD",44.51776,-98.93788
8557,"Estelline, SD",44.574688,-96.90228
7008,"Selby, SD",45.50638,-100.03207
28299,"Bryant, SD",44.59066,-97.467384
49017,"Henry, SD",44.877186,-97.46647
46112,"Lake Preston, SD",44.36358,-97.3773
25502,"Langford, SD",45.60245,-97.830376
54486,"South Shore, SD",45.105797,-96.92868
9887,"Doland, SD",44.8958,-98.10065
10621,"Burbank, SD",42.74612,-96.833534
3470,"Astoria, SD",44.557888,-96.54528
23822,"Bridgewater, SD",43.550888,-97.50256
36343,"Volin, SD",42.95722,-97.18033
45480,"Goodwin, SD",44.87913,-96.84868
38082,"Crooks, SD",43.653942,-96.812325
48863,"Buffalo, SD",44.064636,-99.17073
27801,"Waubay, SD",45.331905,-97.305084
36576,"Gary, SD",44.792465,-96.45589
20596,"Spencer, SD",43.727478,-97.593124
52492,"Herreid, SD",45.834713,-100.06928
4078,"Chester, SD",43.89908,-96.92599
24789,"Frankfort, SD",44.87664,-98.30537
17712,"Davis, SD",43.257484,-96.995605
7485,"Tulare, SD",44.738033,-98.50982
46102,"Lake City, SD",45.72523,-97.41454
27462,"Trent, SD",43.90636,-96.65394
21457,"Bison, SD",45.522587,-102.46531
29857,"Warner, SD",45.325695,-98.49539
21495,"Blunt, SD",44.512585,-99.98993
11627,"Glenham, SD",45.53277,-100.271515
41913,"Arlington, SD",44.364414,-97.13312
6118,"Nashville, TN",36.162277,-86.7743
32811,"Memphis, TN",35.146027,-90.051765
25428,"Knoxville, TN",35.960396,-83.92103
19523,"Murfreesboro, TN",35.84604,-86.39211
10843,"Clarksville, TN",36.52776,-87.35887
37837,"Chattanooga, TN",35.045723,-85.30949
45339,"Franklin, TN",35.925205,-86.86894
52696,"Johnson City, TN",36.31677,-82.352905
44641,"Cleveland, TN",35.15952,-84.87661
39133,"Jackson, TN",35.614445,-88.81774
46431,"Maryville, TN",35.756474,-83.97046
32311,"Kingsport, TN",36.55024,-82.55943
32006,"Hendersonville, TN",36.304916,-86.621445
51536,"Cookeville, TN",36.162388,-85.4997
25534,"Lebanon, TN",36.207977,-86.29109
30993,"Columbia, TN",35.614815,-87.033844
39894,"Mount Juliet, TN",36.200054,-86.51861
54450,"Smyrna, TN",35.9671,-86.52459
11564,"Gallatin, TN",36.3883,-86.447586
10264,"Bartlett, TN",35.204533,-89.87398
32955,"Morristown, TN",36.21398,-83.29489
31119,"Crossville, TN",35.949684,-85.02748
51487,"Collierville, TN",35.042034,-89.66453
7208,"Spring Hill, TN",35.75118,-86.93
30583,"Brentwood, TN",36.03257,-86.782524
4976,"Greeneville, TN",36.16316,-82.830986
11594,"Germantown, TN",35.086758,-89.81009
3820,"Bristol, TN",36.594505,-82.18852
